term,frequency,density,occurrence
ptsize,23,0.00015763897932187824,0.006
pennsylvania,3,2.0561605998505857e-05,0.006
paving,3,2.0561605998505857e-05,0.006
penile,3,2.0561605998505857e-05,0.006
peace,12,8.224642399402343e-05,0.006
pcodgspg,3,2.0561605998505857e-05,0.006
protected,3,2.0561605998505857e-05,0.006
protecting,3,2.0561605998505857e-05,0.006
pccjnciagpcywjsztnciagpcjzwzxidqolrpdjncjxocibtsvpfpsixijncjxw,3,2.0561605998505857e-05,0.006
payer,6,4.1123211997011714e-05,0.006
patches,5,3.426934333084309e-05,0.006
pskleixekiihnpemuijqiignvbgypsijmdawmezgijlbqrrsksqbmpuavpcmbpjxm,3,2.0561605998505857e-05,0.006
passscfqqtekspcmbpjwvcdnciagicagidxwigfsawdupsjjzwzxiipjxmbigzh,3,2.0561605998505857e-05,0.006
parts,5,3.426934333084309e-05,0.006
providers,3,2.0561605998505857e-05,0.006
particular,3,2.0561605998505857e-05,0.006
partial,4,2.7415474664674476e-05,0.006
psiiibjbxvcjiizawmdbgriisyxtbdqrqzrakukybfpcmbpjwvcdnciagicag,3,2.0561605998505857e-05,0.006
psjzxhlhbwwignoyxjzzxqymlnnsidqodglbgusstllsfwlbfntcdppll,3,2.0561605998505857e-05,0.006
repaid,3,2.0561605998505857e-05,0.006
replacing,3,2.0561605998505857e-05,0.006
mustknow,3,2.0561605998505857e-05,0.006
mustdo,3,2.0561605998505857e-05,0.006
lnwywtgaaraqekqvrlepncmzirmgtmnqpcljwcikarlkvppcmbpjxmb,3,2.0561605998505857e-05,0.006
lkj,3,2.0561605998505857e-05,0.006
lives,4,2.7415474664674476e-05,0.006
linkffffcc,3,2.0561605998505857e-05,0.006
scare,3,2.0561605998505857e-05,0.006
linkblue,3,2.0561605998505857e-05,0.006
limitations,5,3.426934333084309e-05,0.006
scheme,3,2.0561605998505857e-05,0.006
scholarship,3,2.0561605998505857e-05,0.006
scholarships,9,6.168481799551757e-05,0.006
lifejacket,3,2.0561605998505857e-05,0.006
lieu,3,2.0561605998505857e-05,0.006
licensed,4,2.7415474664674476e-05,0.006
scraggly,3,2.0561605998505857e-05,0.006
screen,3,2.0561605998505857e-05,0.006
scroll,19,0.00013022350465720375,0.006
se,36,0.00024673927198207027,0.006
load,3,2.0561605998505857e-05,0.006
santa,7,4.797708066318033e-05,0.006
locating,6,4.1123211997011714e-05,0.006
lowinterest,3,2.0561605998505857e-05,0.006
macau,3,2.0561605998505857e-05,0.006
ma,3,2.0561605998505857e-05,0.006
lunch,9,6.168481799551757e-05,0.006
luis,3,2.0561605998505857e-05,0.006
ltc,11,7.539255532785481e-05,0.006
lpaddingd,3,2.0561605998505857e-05,0.006
loyal,8,5.483094932934895e-05,0.006
safer,3,2.0561605998505857e-05,0.006
lodge,4,2.7415474664674476e-05,0.006
lotus,6,4.1123211997011714e-05,0.006
lottery,3,2.0561605998505857e-05,0.006
lots,3,2.0561605998505857e-05,0.006
los,4,2.7415474664674476e-05,0.006
logo,5,3.426934333084309e-05,0.006
logistics,3,2.0561605998505857e-05,0.006
log,3,2.0561605998505857e-05,0.006
seattle,6,4.1123211997011714e-05,0.006
secondary,3,2.0561605998505857e-05,0.006
leadership,5,3.426934333084309e-05,0.006
shame,7,4.797708066318033e-05,0.006
settlement,29,0.00019876219131888994,0.006
kentucky,3,2.0561605998505857e-05,0.006
kein,4,2.7415474664674476e-05,0.006
keeping,3,2.0561605998505857e-05,0.006
seventh,4,2.7415474664674476e-05,0.006
severe,5,3.426934333084309e-05,0.006
jw,3,2.0561605998505857e-05,0.006
jump,3,2.0561605998505857e-05,0.006
seseseko,7,4.797708066318033e-05,0.006
july,7,4.797708066318033e-05,0.006
jsiden,3,2.0561605998505857e-05,0.006
shkf,3,2.0561605998505857e-05,0.006
shock,3,2.0561605998505857e-05,0.006
jour,3,2.0561605998505857e-05,0.006
shotgun,3,2.0561605998505857e-05,0.006
jewish,3,2.0561605998505857e-05,0.006
settled,6,4.1123211997011714e-05,0.006
servicenbsp,3,2.0561605998505857e-05,0.006
secretariat,3,2.0561605998505857e-05,0.006
lang,23,0.00015763897932187824,0.006
secretly,3,2.0561605998505857e-05,0.006
laundry,3,2.0561605998505857e-05,0.006
seekers,3,2.0561605998505857e-05,0.006
laughing,3,2.0561605998505857e-05,0.006
laughed,3,2.0561605998505857e-05,0.006
languagedjavascript,4,2.7415474664674476e-05,0.006
langdengb,4,2.7415474664674476e-05,0.006
selecting,3,2.0561605998505857e-05,0.006
knife,3,2.0561605998505857e-05,0.006
sellers,4,2.7415474664674476e-05,0.006
sensation,3,2.0561605998505857e-05,0.006
krondikesvägen,3,2.0561605998505857e-05,0.006
sensitive,11,7.539255532785481e-05,0.006
sept,12,8.224642399402343e-05,0.006
kongolo,7,4.797708066318033e-05,0.006
knowing,3,2.0561605998505857e-05,0.006
mailbox,3,2.0561605998505857e-05,0.006
mailin,3,2.0561605998505857e-05,0.006
mailtoguaranteedubtamailnetcnsubjectexclude,3,2.0561605998505857e-05,0.006
missouri,3,2.0561605998505857e-05,0.006
moderate,3,2.0561605998505857e-05,0.006
mock,3,2.0561605998505857e-05,0.006
mobutu,3,2.0561605998505857e-05,0.006
retailers,6,4.1123211997011714e-05,0.006
mlmnetwork,3,2.0561605998505857e-05,0.006
retain,3,2.0561605998505857e-05,0.006
retained,4,2.7415474664674476e-05,0.006
mississippi,3,2.0561605998505857e-05,0.006
restaurant,3,2.0561605998505857e-05,0.006
missions,4,2.7415474664674476e-05,0.006
miracle,4,2.7415474664674476e-05,0.006
reverses,3,2.0561605998505857e-05,0.006
reversing,5,3.426934333084309e-05,0.006
minnesota,3,2.0561605998505857e-05,0.006
ministries,3,2.0561605998505857e-05,0.006
mines,5,3.426934333084309e-05,0.006
modest,3,2.0561605998505857e-05,0.006
responsive,5,3.426934333084309e-05,0.006
rgb,3,2.0561605998505857e-05,0.006
mrsa,3,2.0561605998505857e-05,0.006
replyyou,3,2.0561605998505857e-05,0.006
murdered,5,3.426934333084309e-05,0.006
multi,3,2.0561605998505857e-05,0.006
reporting,3,2.0561605998505857e-05,0.006
repose,3,2.0561605998505857e-05,0.006
representatives,11,7.539255532785481e-05,0.006
reputable,3,2.0561605998505857e-05,0.006
requirementthis,3,2.0561605998505857e-05,0.006
momentum,3,2.0561605998505857e-05,0.006
resale,3,2.0561605998505857e-05,0.006
movement,3,2.0561605998505857e-05,0.006
mouth,3,2.0561605998505857e-05,0.006
mortgages,3,2.0561605998505857e-05,0.006
morroco,3,2.0561605998505857e-05,0.006
montana,3,2.0561605998505857e-05,0.006
mon,3,2.0561605998505857e-05,0.006
rewards,3,2.0561605998505857e-05,0.006
millionfive,3,2.0561605998505857e-05,0.006
mailtosmokersclubterraes,3,2.0561605998505857e-05,0.006
room,3,2.0561605998505857e-05,0.006
mates,3,2.0561605998505857e-05,0.006
master,18,0.00012336963599103514,0.006
massive,3,2.0561605998505857e-05,0.006
massachusetts,3,2.0561605998505857e-05,0.006
mask,3,2.0561605998505857e-05,0.006
mashed,3,2.0561605998505857e-05,0.006
maryland,3,2.0561605998505857e-05,0.006
markets,3,2.0561605998505857e-05,0.006
rollover,3,2.0561605998505857e-05,0.006
round,4,2.7415474664674476e-05,0.006
marginwidthd,3,2.0561605998505857e-05,0.006
marginheightd,3,2.0561605998505857e-05,0.006
manufacturing,3,2.0561605998505857e-05,0.006
manuals,5,3.426934333084309e-05,0.006
ruk,3,2.0561605998505857e-05,0.006
maine,3,2.0561605998505857e-05,0.006
rom,3,2.0561605998505857e-05,0.006
maturity,4,2.7415474664674476e-05,0.006
rhode,3,2.0561605998505857e-05,0.006
mention,3,2.0561605998505857e-05,0.006
rial,3,2.0561605998505857e-05,0.006
mil,3,2.0561605998505857e-05,0.006
rico,6,4.1123211997011714e-05,0.006
michigan,3,2.0561605998505857e-05,0.006
rightful,6,4.1123211997011714e-05,0.006
mentor,3,2.0561605998505857e-05,0.006
mentioned,4,2.7415474664674476e-05,0.006
risky,3,2.0561605998505857e-05,0.006
rollercoaster,3,2.0561605998505857e-05,0.006
megs,3,2.0561605998505857e-05,0.006
meets,3,2.0561605998505857e-05,0.006
meetings,3,2.0561605998505857e-05,0.006
meanwhile,3,2.0561605998505857e-05,0.006
rnjvbnrqywdliduumcidqobwvysbuywlpsjqcmnswqiignvbnrlbnqikzybugfnzsf,3,2.0561605998505857e-05,0.006
rob,6,4.1123211997011714e-05,0.006
mdaipgkicagicagphnwywgbgfuzzizwtdxmipjxmbihnpemuijcipnbzojwvzmudd,3,2.0561605998505857e-05,0.006
revert,3,2.0561605998505857e-05,0.006
friendly,4,2.7415474664674476e-05,0.006
usemapmap,3,2.0561605998505857e-05,0.006
aviation,5,3.426934333084309e-05,0.006
unserem,3,2.0561605998505857e-05,0.006
fancy,5,3.426934333084309e-05,0.006
famous,3,2.0561605998505857e-05,0.006
daycare,3,2.0561605998505857e-05,0.006
familysansserif,23,0.00015763897932187824,0.006
automobile,3,2.0561605998505857e-05,0.006
writer,3,2.0561605998505857e-05,0.006
familiar,3,2.0561605998505857e-05,0.006
unpredictable,3,2.0561605998505857e-05,0.006
falana,9,6.168481799551757e-05,0.006
filter,3,2.0561605998505857e-05,0.006
faiths,3,2.0561605998505857e-05,0.006
factors,16,0.0001096618986586979,0.006
themnbsp,3,2.0561605998505857e-05,0.006
faceverdanaarialhelvetica,3,2.0561605998505857e-05,0.006
buried,3,2.0561605998505857e-05,0.006
avisited,3,2.0561605998505857e-05,0.006
university,5,3.426934333084309e-05,0.006
thermal,3,2.0561605998505857e-05,0.006
facedarialverdana,3,2.0561605998505857e-05,0.006
unstable,3,2.0561605998505857e-05,0.006
fares,3,2.0561605998505857e-05,0.006
authority,14,9.595416132636066e-05,0.006
das,3,2.0561605998505857e-05,0.006
auf,3,2.0561605998505857e-05,0.006
terrible,3,2.0561605998505857e-05,0.006
territory,6,4.1123211997011714e-05,0.006
fifty,3,2.0561605998505857e-05,0.006
fifteen,3,2.0561605998505857e-05,0.006
terrorist,3,2.0561605998505857e-05,0.006
burner,7,4.797708066318033e-05,0.006
dakota,10,6.853868666168618e-05,0.006
burned,3,2.0561605998505857e-05,0.006
testimonial,3,2.0561605998505857e-05,0.006
ffa,3,2.0561605998505857e-05,0.006
unter,5,3.426934333084309e-05,0.006
felt,5,3.426934333084309e-05,0.006
texas,3,2.0561605998505857e-05,0.006
danger,3,2.0561605998505857e-05,0.006
feasibility,3,2.0561605998505857e-05,0.006
dann,3,2.0561605998505857e-05,0.006
aus,7,4.797708066318033e-05,0.006
texteaebec,3,2.0561605998505857e-05,0.006
faceda,3,2.0561605998505857e-05,0.006
fac,3,2.0561605998505857e-05,0.006
avoids,4,2.7415474664674476e-05,0.006
exists,11,7.539255532785481e-05,0.006
threatening,3,2.0561605998505857e-05,0.006
executives,4,2.7415474664674476e-05,0.006
executions,3,2.0561605998505857e-05,0.006
throw,3,2.0561605998505857e-05,0.006
deliberately,3,2.0561605998505857e-05,0.006
throwing,3,2.0561605998505857e-05,0.006
barbados,3,2.0561605998505857e-05,0.006
bargains,3,2.0561605998505857e-05,0.006
exclude,4,2.7415474664674476e-05,0.006
thru,3,2.0561605998505857e-05,0.006
thu,5,3.426934333084309e-05,0.006
barr,3,2.0561605998505857e-05,0.006
exceptional,4,2.7415474664674476e-05,0.006
basednbsp,3,2.0561605998505857e-05,0.006
tickets,4,2.7415474664674476e-05,0.006
everywhere,3,2.0561605998505857e-05,0.006
tidy,3,2.0561605998505857e-05,0.006
unfortunately,5,3.426934333084309e-05,0.006
event,12,8.224642399402343e-05,0.006
threat,3,2.0561605998505857e-05,0.006
expand,12,8.224642399402343e-05,0.006
theyd,3,2.0561605998505857e-05,0.006
expansion,3,2.0561605998505857e-05,0.006
defence,5,3.426934333084309e-05,0.006
unit,3,2.0561605998505857e-05,0.006
defined,8,5.483094932934895e-05,0.006
worksheets,3,2.0561605998505857e-05,0.006
ez,7,4.797708066318033e-05,0.006
extraordinary,3,2.0561605998505857e-05,0.006
words,4,2.7415474664674476e-05,0.006
extracurricular,3,2.0561605998505857e-05,0.006
extracts,5,3.426934333084309e-05,0.006
extracted,3,2.0561605998505857e-05,0.006
bulletin,3,2.0561605998505857e-05,0.006
bag,10,6.853868666168618e-05,0.006
delaware,3,2.0561605998505857e-05,0.006
bahamas,3,2.0561605998505857e-05,0.006
expose,3,2.0561605998505857e-05,0.006
this,3,2.0561605998505857e-05,0.006
expires,5,3.426934333084309e-05,0.006
experiences,4,2.7415474664674476e-05,0.006
banking,4,2.7415474664674476e-05,0.006
filling,3,2.0561605998505857e-05,0.006
filtered,3,2.0561605998505857e-05,0.006
basis,7,4.797708066318033e-05,0.006
taught,3,2.0561605998505857e-05,0.006
fuel,3,2.0561605998505857e-05,0.006
tall,3,2.0561605998505857e-05,0.006
fucking,3,2.0561605998505857e-05,0.006
asian,3,2.0561605998505857e-05,0.006
asking,3,2.0561605998505857e-05,0.006
crime,3,2.0561605998505857e-05,0.006
assembly,3,2.0561605998505857e-05,0.006
criminal,3,2.0561605998505857e-05,0.006
targetnew,8,5.483094932934895e-05,0.006
frequently,3,2.0561605998505857e-05,0.006
filthy,3,2.0561605998505857e-05,0.006
assistant,6,4.1123211997011714e-05,0.006
usage,10,6.853868666168618e-05,0.006
freeze,3,2.0561605998505857e-05,0.006
taxable,3,2.0561605998505857e-05,0.006
taxation,3,2.0561605998505857e-05,0.006
freckles,3,2.0561605998505857e-05,0.006
byzyzyzyzyzyzyzyzyzyzyzyzy,6,4.1123211997011714e-05,0.006
frankly,5,3.426934333084309e-05,0.006
culture,7,4.797708066318033e-05,0.006
cribed,4,2.7415474664674476e-05,0.006
volatility,3,2.0561605998505857e-05,0.006
cravings,3,2.0561605998505857e-05,0.006
crave,4,2.7415474664674476e-05,0.006
generic,6,4.1123211997011714e-05,0.006
arkansas,3,2.0561605998505857e-05,0.006
generation,13,8.910029266019204e-05,0.006
courier,29,0.00019876219131888994,0.006
utilizing,3,2.0561605998505857e-05,0.006
arm,3,2.0561605998505857e-05,0.006
geek,3,2.0561605998505857e-05,0.006
courtesy,3,2.0561605998505857e-05,0.006
utility,3,2.0561605998505857e-05,0.006
gawj,6,4.1123211997011714e-05,0.006
gasoline,3,2.0561605998505857e-05,0.006
cafeteria,3,2.0561605998505857e-05,0.006
garden,4,2.7415474664674476e-05,0.006
utah,3,2.0561605998505857e-05,0.006
ut,4,2.7415474664674476e-05,0.006
gains,3,2.0561605998505857e-05,0.006
ga,4,2.7415474664674476e-05,0.006
crash,3,2.0561605998505857e-05,0.006
taiwan,3,2.0561605998505857e-05,0.006
franchise,6,4.1123211997011714e-05,0.006
urgently,3,2.0561605998505857e-05,0.006
bythinkgeek,3,2.0561605998505857e-05,0.006
flight,5,3.426934333084309e-05,0.006
attempt,8,5.483094932934895e-05,0.006
flamer,3,2.0561605998505857e-05,0.006
telfax,5,3.426934333084309e-05,0.006
attempting,3,2.0561605998505857e-05,0.006
template,6,4.1123211997011714e-05,0.006
templatesnbsp,3,2.0561605998505857e-05,0.006
fitness,9,6.168481799551757e-05,0.006
bvjcajpqo,3,2.0561605998505857e-05,0.006
attitude,4,2.7415474664674476e-05,0.006
bvipmail,12,8.224642399402343e-05,0.006
finished,3,2.0561605998505857e-05,0.006
fine,3,2.0561605998505857e-05,0.006
auctions,7,4.797708066318033e-05,0.006
buttons,3,2.0561605998505857e-05,0.006
tenure,4,2.7415474664674476e-05,0.006
audio,6,4.1123211997011714e-05,0.006
audit,5,3.426934333084309e-05,0.006
wyoming,3,2.0561605998505857e-05,0.006
final,3,2.0561605998505857e-05,0.006
flash,5,3.426934333084309e-05,0.006
tek,3,2.0561605998505857e-05,0.006
xmgsccsttwspgtqxpptukdqqpuskscgvrlfpmqjwvcdnciagicagidxwpjxm,3,2.0561605998505857e-05,0.006
athletes,3,2.0561605998505857e-05,0.006
custody,3,2.0561605998505857e-05,0.006
founding,5,3.426934333084309e-05,0.006
founded,4,2.7415474664674476e-05,0.006
foundations,6,4.1123211997011714e-05,0.006
customize,3,2.0561605998505857e-05,0.006
assure,3,2.0561605998505857e-05,0.006
customnbsp,3,2.0561605998505857e-05,0.006
formative,3,2.0561605998505857e-05,0.006
formation,3,2.0561605998505857e-05,0.006
bwojcajckr,3,2.0561605998505857e-05,0.006
for,5,3.426934333084309e-05,0.006
upswings,3,2.0561605998505857e-05,0.006
fontsizept,12,8.224642399402343e-05,0.006
bwlnaoevja,3,2.0561605998505857e-05,0.006
fontfamilyverdana,7,4.797708066318033e-05,0.006
fontfamilytimes,4,2.7415474664674476e-05,0.006
follows,4,2.7415474664674476e-05,0.006
bwl,3,2.0561605998505857e-05,0.006
folks,5,3.426934333084309e-05,0.006
eve,3,2.0561605998505857e-05,0.006
deliver,4,2.7415474664674476e-05,0.006
genuinely,3,2.0561605998505857e-05,0.006
trouble,3,2.0561605998505857e-05,0.006
treated,5,3.426934333084309e-05,0.006
diagnosed,5,3.426934333084309e-05,0.006
ugly,3,2.0561605998505857e-05,0.006
dynamic,3,2.0561605998505857e-05,0.006
tricks,3,2.0561605998505857e-05,0.006
trillion,3,2.0561605998505857e-05,0.006
dich,4,2.7415474664674476e-05,0.006
trinidad,3,2.0561605998505857e-05,0.006
diet,6,4.1123211997011714e-05,0.006
dvdr,3,2.0561605998505857e-05,0.006
electric,7,4.797708066318033e-05,0.006
duration,3,2.0561605998505857e-05,0.006
bio,3,2.0561605998505857e-05,0.006
duly,3,2.0561605998505857e-05,0.006
bitte,3,2.0561605998505857e-05,0.006
boys,3,2.0561605998505857e-05,0.006
boyfriend,3,2.0561605998505857e-05,0.006
bk,3,2.0561605998505857e-05,0.006
tu,3,2.0561605998505857e-05,0.006
driven,3,2.0561605998505857e-05,0.006
treasury,3,2.0561605998505857e-05,0.006
billions,3,2.0561605998505857e-05,0.006
billing,4,2.7415474664674476e-05,0.006
billed,5,3.426934333084309e-05,0.006
eighteen,3,2.0561605998505857e-05,0.006
bpc,3,2.0561605998505857e-05,0.006
bgv,3,2.0561605998505857e-05,0.006
dgvuddiemgtdhcipgkpgldgegbmftztirvorvjbvesiibjbzwpsjnawnybnvznqg,3,2.0561605998505857e-05,0.006
bh,3,2.0561605998505857e-05,0.006
bhbs,3,2.0561605998505857e-05,0.006
wheelchair,3,2.0561605998505857e-05,0.006
trage,3,2.0561605998505857e-05,0.006
effected,3,2.0561605998505857e-05,0.006
bi,3,2.0561605998505857e-05,0.006
edu,3,2.0561605998505857e-05,0.006
bignvbgypsijzmywmgzmijysbocmvmpsjodhrwoivdmljlmgacjbudhcvijnciag,3,2.0561605998505857e-05,0.006
economics,3,2.0561605998505857e-05,0.006
bigzhyuirzqtlfsigysbiiingrjawrkyiihnpemuijyipqazmztxmehpcmb,3,2.0561605998505857e-05,0.006
ecommerce,3,2.0561605998505857e-05,0.006
traps,3,2.0561605998505857e-05,0.006
ease,4,2.7415474664674476e-05,0.006
bilbao,3,2.0561605998505857e-05,0.006
earth,3,2.0561605998505857e-05,0.006
dress,3,2.0561605998505857e-05,0.006
tuesday,3,2.0561605998505857e-05,0.006
boyffriend,3,2.0561605998505857e-05,0.006
tx,6,4.1123211997011714e-05,0.006
dispensation,4,2.7415474664674476e-05,0.006
bnqpcwpgkicagicagphagywxpzimnlbnrlciipgzvbnqgzmfjztivncosxpiibzaxpl,3,2.0561605998505857e-05,0.006
dog,3,2.0561605998505857e-05,0.006
disposal,3,2.0561605998505857e-05,0.006
bo,6,4.1123211997011714e-05,0.006
bodyguards,3,2.0561605998505857e-05,0.006
boijpqrwl,3,2.0561605998505857e-05,0.006
typetext,17,0.00011651576732486652,0.006
typical,3,2.0561605998505857e-05,0.006
weapon,3,2.0561605998505857e-05,0.006
bones,3,2.0561605998505857e-05,0.006
divoire,5,3.426934333084309e-05,0.006
boost,3,2.0561605998505857e-05,0.006
weakness,3,2.0561605998505857e-05,0.006
diversified,8,5.483094932934895e-05,0.006
tüm,3,2.0561605998505857e-05,0.006
borrow,3,2.0561605998505857e-05,0.006
týklayýn,3,2.0561605998505857e-05,0.006
bordercolorffcc,3,2.0561605998505857e-05,0.006
discussion,3,2.0561605998505857e-05,0.006
blvd,8,5.483094932934895e-05,0.006
drc,6,4.1123211997011714e-05,0.006
boxesthis,3,2.0561605998505857e-05,0.006
disappearance,3,2.0561605998505857e-05,0.006
disbursement,3,2.0561605998505857e-05,0.006
bkd,3,2.0561605998505857e-05,0.006
disclose,3,2.0561605998505857e-05,0.006
boxing,3,2.0561605998505857e-05,0.006
discounts,4,2.7415474664674476e-05,0.006
blanks,3,2.0561605998505857e-05,0.006
turned,4,2.7415474664674476e-05,0.006
werent,3,2.0561605998505857e-05,0.006
ble,3,2.0561605998505857e-05,0.006
tutorial,3,2.0561605998505857e-05,0.006
tutoring,3,2.0561605998505857e-05,0.006
blessed,3,2.0561605998505857e-05,0.006
downloadable,3,2.0561605998505857e-05,0.006
downline,5,3.426934333084309e-05,0.006
discoveries,3,2.0561605998505857e-05,0.006
blood,5,3.426934333084309e-05,0.006
blueprint,3,2.0561605998505857e-05,0.006
twelve,3,2.0561605998505857e-05,0.006
eighth,6,4.1123211997011714e-05,0.006
trader,27,0.0001850544539865527,0.006
cleansing,3,2.0561605998505857e-05,0.006
underline,14,9.595416132636066e-05,0.006
to,3,2.0561605998505857e-05,0.006
bearing,3,2.0561605998505857e-05,0.006
environment,5,3.426934333084309e-05,0.006
toll,3,2.0561605998505857e-05,0.006
envelopes,3,2.0561605998505857e-05,0.006
buckteeth,3,2.0561605998505857e-05,0.006
ton,3,2.0561605998505857e-05,0.006
walked,3,2.0561605998505857e-05,0.006
depending,3,2.0561605998505857e-05,0.006
wisconsin,3,2.0561605998505857e-05,0.006
element,3,2.0561605998505857e-05,0.006
wis,3,2.0561605998505857e-05,0.006
wireless,3,2.0561605998505857e-05,0.006
tone,3,2.0561605998505857e-05,0.006
entitlement,3,2.0561605998505857e-05,0.006
wir,3,2.0561605998505857e-05,0.006
walmart,3,2.0561605998505857e-05,0.006
undergraduate,3,2.0561605998505857e-05,0.006
beginning,4,2.7415474664674476e-05,0.006
underemployed,3,2.0561605998505857e-05,0.006
tm,25,0.00017134671665421547,0.006
beachfront,3,2.0561605998505857e-05,0.006
bcko,3,2.0561605998505857e-05,0.006
