term,frequency,density,occurrence
artists,23,6.863315578234337e-05,0.028
artist,8,2.387240201124987e-05,0.028
minoltas,7,2.0888351759843635e-05,0.028
santa,8,2.387240201124987e-05,0.028
valigndmiddle,17,5.0728854273905975e-05,0.028
arrives,8,2.387240201124987e-05,0.028
mine,10,2.9840502514062336e-05,0.028
immediate,8,2.387240201124987e-05,0.028
stylish,8,2.387240201124987e-05,0.028
styledcolor,54,0.0001611387135759366,0.028
representatives,8,2.387240201124987e-05,0.028
valuehttpcnetsearchcomsearchtagexshopperdispatchsrchcnet,7,2.0888351759843635e-05,0.028
represent,7,2.0888351759843635e-05,0.028
personality,12,3.58086030168748e-05,0.028
valuehttpshoppercnetcomshoppingsearchresultshtmltagqtqcnca,7,2.0888351759843635e-05,0.028
idthd,92,0.0002745326231293735,0.028
certification,18,5.3712904525312205e-05,0.028
ultra,8,2.387240201124987e-05,0.028
movement,8,2.387240201124987e-05,0.028
cartridges,19,5.669695477671844e-05,0.028
carry,7,2.0888351759843635e-05,0.028
unlike,9,2.6856452262656103e-05,0.028
helps,7,2.0888351759843635e-05,0.028
carr,14,4.177670351968727e-05,0.028
talent,8,2.387240201124987e-05,0.028
union,12,3.58086030168748e-05,0.028
identified,7,2.0888351759843635e-05,0.028
outstanding,9,2.6856452262656103e-05,0.028
capability,7,2.0888351759843635e-05,0.028
auto,9,2.6856452262656103e-05,0.028
disclosure,9,2.6856452262656103e-05,0.028
effect,9,2.6856452262656103e-05,0.028
musicmatch,10,2.9840502514062336e-05,0.028
hel,8,2.387240201124987e-05,0.028
mothlightfastmailfm,7,2.0888351759843635e-05,0.028
unlimited,8,2.387240201124987e-05,0.028
engines,9,2.6856452262656103e-05,0.028
mostly,10,2.9840502514062336e-05,0.028
syncmaster,23,6.863315578234337e-05,0.028
sylvia,7,2.0888351759843635e-05,0.028
detail,9,2.6856452262656103e-05,0.028
cdrw,13,3.879265326828104e-05,0.028
unveil,7,2.0888351759843635e-05,0.028
shortcut,16,4.774480402249974e-05,0.028
enhancement,7,2.0888351759843635e-05,0.028
attempts,9,2.6856452262656103e-05,0.028
attachments,10,2.9840502514062336e-05,0.028
ice,7,2.0888351759843635e-05,0.028
icq,12,3.58086030168748e-05,0.028
ide,12,3.58086030168748e-05,0.028
fontweightnormal,73,0.00021783566835265506,0.028
totally,7,2.0888351759843635e-05,0.028
coupon,9,2.6856452262656103e-05,0.028
fan,13,3.879265326828104e-05,0.028
fair,8,2.387240201124987e-05,0.028
fits,7,2.0888351759843635e-05,0.028
dr,11,3.282455276546857e-05,0.028
lesson,40,0.00011936201005624934,0.028
acting,7,2.0888351759843635e-05,0.028
driving,8,2.387240201124987e-05,0.028
julyseptember,14,4.177670351968727e-05,0.028
sponsored,11,3.282455276546857e-05,0.028
speedy,8,2.387240201124987e-05,0.028
converting,9,2.6856452262656103e-05,0.028
crossing,35,0.00010444175879921817,0.028
slump,8,2.387240201124987e-05,0.028
farbers,8,2.387240201124987e-05,0.028
activities,7,2.0888351759843635e-05,0.028
random,27,8.05693567879683e-05,0.028
driven,8,2.387240201124987e-05,0.028
protocol,11,3.282455276546857e-05,0.028
wwwneverfailgroupcomftheregisterhtml,14,4.177670351968727e-05,0.028
lee,10,2.9840502514062336e-05,0.028
custom,7,2.0888351759843635e-05,0.028
wife,9,2.6856452262656103e-05,0.028
acer,8,2.387240201124987e-05,0.028
smooth,7,2.0888351759843635e-05,0.028
agesbulletgif,7,2.0888351759843635e-05,0.028
agree,14,4.177670351968727e-05,0.028
recognition,10,2.9840502514062336e-05,0.028
scripts,9,2.6856452262656103e-05,0.028
promotion,15,4.476075377109351e-05,0.028
scenes,9,2.6856452262656103e-05,0.028
led,9,2.6856452262656103e-05,0.028
sorts,7,2.0888351759843635e-05,0.028
crime,12,3.58086030168748e-05,0.028
fashion,9,2.6856452262656103e-05,0.028
accessible,9,2.6856452262656103e-05,0.028
publishers,9,2.6856452262656103e-05,0.028
srcdhttpwwwcomicscomcomicsdilbertdailydilbertimagesbulletgi,7,2.0888351759843635e-05,0.028
wisdom,13,3.879265326828104e-05,0.028
exec,9,2.6856452262656103e-05,0.028
ferrari,14,4.177670351968727e-05,0.028
counts,8,2.387240201124987e-05,0.028
srcdhttpwwwcomicscomcomicsdilbertdailydilbertim,7,2.0888351759843635e-05,0.028
figures,11,3.282455276546857e-05,0.028
worried,10,2.9840502514062336e-05,0.028
debut,7,2.0888351759843635e-05,0.028
downloadable,7,2.0888351759843635e-05,0.028
dthd,13,3.879265326828104e-05,0.028
affected,10,2.9840502514062336e-05,0.028
winamp,13,3.879265326828104e-05,0.028
purchases,9,2.6856452262656103e-05,0.028
relating,8,2.387240201124987e-05,0.028
wizard,7,2.0888351759843635e-05,0.028
woman,9,2.6856452262656103e-05,0.028
screens,7,2.0888351759843635e-05,0.028
scale,7,2.0888351759843635e-05,0.028
killer,7,2.0888351759843635e-05,0.028
srcdhttpwwwflowgocomimagesbt,7,2.0888351759843635e-05,0.028
srcdh,9,2.6856452262656103e-05,0.028
expense,9,2.6856452262656103e-05,0.028
cookies,12,3.58086030168748e-05,0.028
workstation,12,3.58086030168748e-05,0.028
worm,15,4.476075377109351e-05,0.028
liability,14,4.177670351968727e-05,0.028
father,12,3.58086030168748e-05,0.028
adapter,11,3.282455276546857e-05,0.028
williams,7,2.0888351759843635e-05,0.028
slot,7,2.0888351759843635e-05,0.028
jon,11,3.282455276546857e-05,0.028
purchased,9,2.6856452262656103e-05,0.028
consulting,10,2.9840502514062336e-05,0.028
reads,12,3.58086030168748e-05,0.028
eye,9,2.6856452262656103e-05,0.028
dcomicsdilbertarchiveimagesdilbertgifemaildatedjuly,7,2.0888351759843635e-05,0.028
you,9,2.6856452262656103e-05,0.028
databases,20,5.968100502812467e-05,0.028
widely,8,2.387240201124987e-05,0.028
drawing,9,2.6856452262656103e-05,0.028
contained,8,2.387240201124987e-05,0.028
lawsuit,15,4.476075377109351e-05,0.028
soft,8,2.387240201124987e-05,0.028
schools,9,2.6856452262656103e-05,0.028
wheres,8,2.387240201124987e-05,0.028
accept,16,4.774480402249974e-05,0.028
aims,10,2.9840502514062336e-05,0.028
longterm,8,2.387240201124987e-05,0.028
extremely,8,2.387240201124987e-05,0.028
absolutely,9,2.6856452262656103e-05,0.028
rebates,12,3.58086030168748e-05,0.028
srchttpartvcomcnetdipdigidarkjpg,7,2.0888351759843635e-05,0.028
follows,9,2.6856452262656103e-05,0.028
lockergnomes,7,2.0888351759843635e-05,0.028
patches,13,3.879265326828104e-05,0.024
mistake,7,2.0888351759843635e-05,0.024
bills,7,2.0888351759843635e-05,0.024
sql,11,3.282455276546857e-05,0.024
qqqqqqqqqqzdnetzzzasonor,6,1.79043015084374e-05,0.024
suppose,9,2.6856452262656103e-05,0.024
editions,6,1.79043015084374e-05,0.024
srcdhttpgservzdnetcomclearoutboundgifappiddemidd,6,1.79043015084374e-05,0.024
supplies,7,2.0888351759843635e-05,0.024
cents,16,4.774480402249974e-05,0.024
modified,9,2.6856452262656103e-05,0.024
debt,17,5.0728854273905975e-05,0.024
kinds,7,2.0888351759843635e-05,0.024
sc,8,2.387240201124987e-05,0.024
patterns,29,8.653745729078078e-05,0.024
handling,9,2.6856452262656103e-05,0.024
dawson,15,4.476075377109351e-05,0.024
worked,7,2.0888351759843635e-05,0.024
republic,6,1.79043015084374e-05,0.024
mix,7,2.0888351759843635e-05,0.024
nets,12,3.58086030168748e-05,0.024
mixed,6,1.79043015084374e-05,0.024
challenges,7,2.0888351759843635e-05,0.024
featureprods,6,1.79043015084374e-05,0.024
february,6,1.79043015084374e-05,0.024
summary,9,2.6856452262656103e-05,0.024
hrefhttpjakeiowageekcom,6,1.79043015084374e-05,0.024
shortcuts,12,3.58086030168748e-05,0.024
participating,13,3.879265326828104e-05,0.024
adapt,6,1.79043015084374e-05,0.024
szx,6,1.79043015084374e-05,0.024
huge,6,1.79043015084374e-05,0.024
hrefhttpwwwlockergnomecomlgstoresunshopindexphpactionitemid,18,5.3712904525312205e-05,0.024
pagebgif,7,2.0888351759843635e-05,0.024
recover,7,2.0888351759843635e-05,0.024
creates,6,1.79043015084374e-05,0.024
unsolicited,13,3.879265326828104e-05,0.024
pair,8,2.387240201124987e-05,0.024
morpheus,9,2.6856452262656103e-05,0.024
nike,7,2.0888351759843635e-05,0.024
palladium,10,2.9840502514062336e-05,0.024
hunt,7,2.0888351759843635e-05,0.024
roll,8,2.387240201124987e-05,0.024
cdw,13,3.879265326828104e-05,0.024
icsnewslettershdanchorgif,6,1.79043015084374e-05,0.024
reverse,7,2.0888351759843635e-05,0.024
monitoring,8,2.387240201124987e-05,0.024
netgear,7,2.0888351759843635e-05,0.024
richards,11,3.282455276546857e-05,0.024
discs,12,3.58086030168748e-05,0.024
dc,8,2.387240201124987e-05,0.024
besides,6,1.79043015084374e-05,0.024
surprised,7,2.0888351759843635e-05,0.024
roman,14,4.177670351968727e-05,0.024
hassle,8,2.387240201124987e-05,0.024
hasnt,6,1.79043015084374e-05,0.024
sprocket,7,2.0888351759843635e-05,0.024
park,6,1.79043015084374e-05,0.024
entering,6,1.79043015084374e-05,0.024
illegal,7,2.0888351759843635e-05,0.024
aside,7,2.0888351759843635e-05,0.024
asian,13,3.879265326828104e-05,0.024
socalled,7,2.0888351759843635e-05,0.024
entries,16,4.774480402249974e-05,0.024
argues,6,1.79043015084374e-05,0.024
downloadcom,21,6.266505527953091e-05,0.024
bgcolordacb,66,0.00019694731659281143,0.024
argument,8,2.387240201124987e-05,0.024
graphical,9,2.6856452262656103e-05,0.024
ken,11,3.282455276546857e-05,0.024
studios,10,2.9840502514062336e-05,0.024
mike,11,3.282455276546857e-05,0.024
arm,6,1.79043015084374e-05,0.024
christmas,17,5.0728854273905975e-05,0.024
styledcol,6,1.79043015084374e-05,0.024
wired,12,3.58086030168748e-05,0.024
chosen,6,1.79043015084374e-05,0.024
dec,6,1.79043015084374e-05,0.024
improvements,8,2.387240201124987e-05,0.024
route,6,1.79043015084374e-05,0.024
streamline,10,2.9840502514062336e-05,0.024
exist,7,2.0888351759843635e-05,0.024
god,6,1.79043015084374e-05,0.024
methods,8,2.387240201124987e-05,0.024
approval,9,2.6856452262656103e-05,0.024
reference,21,6.266505527953091e-05,0.024
mgraphicsanchordeskfrontpagebgif,36,0.00010742580905062441,0.024
april,10,2.9840502514062336e-05,0.024
purchasing,6,1.79043015084374e-05,0.024
mgraphicsanchordeskfrontpageheadernewsgif,6,1.79043015084374e-05,0.024
incentive,7,2.0888351759843635e-05,0.024
phicsanchordeskfrontpagebgif,7,2.0888351759843635e-05,0.024
bgcoloraccf,48,0.0001432344120674992,0.024
bgcolorbebf,8,2.387240201124987e-05,0.024
entry,22,6.564910553093715e-05,0.024
styledmarginpx,6,1.79043015084374e-05,0.024
styledtextdecorationnone,26,7.758530653656208e-05,0.024
imply,6,1.79043015084374e-05,0.024
rgroupd,6,1.79043015084374e-05,0.024
likes,7,2.0888351759843635e-05,0.024
pdf,13,3.879265326828104e-05,0.024
fees,8,2.387240201124987e-05,0.024
guidance,7,2.0888351759843635e-05,0.024
entertaining,6,1.79043015084374e-05,0.024
dating,9,2.6856452262656103e-05,0.024
chart,6,1.79043015084374e-05,0.024
pearls,6,1.79043015084374e-05,0.024
liked,6,1.79043015084374e-05,0.024
admit,7,2.0888351759843635e-05,0.024
directed,6,1.79043015084374e-05,0.024
tables,9,2.6856452262656103e-05,0.024
kfrontpagebgif,25,7.460125628515584e-05,0.024
suffer,6,1.79043015084374e-05,0.024
qa,9,2.6856452262656103e-05,0.024
reasonable,6,1.79043015084374e-05,0.024
green,11,3.282455276546857e-05,0.024
bgcolordefff,48,0.0001432344120674992,0.024
des,10,2.9840502514062336e-05,0.024
greetings,6,1.79043015084374e-05,0.024
chipset,8,2.387240201124987e-05,0.024
bgcolordec,48,0.0001432344120674992,0.024
penguintweaks,7,2.0888351759843635e-05,0.024
penguincore,7,2.0888351759843635e-05,0.024
pegtc,9,2.6856452262656103e-05,0.024
bgcolordffffef,12,3.58086030168748e-05,0.024
bgcolordfffad,6,1.79043015084374e-05,0.024
grows,7,2.0888351759843635e-05,0.024
bgcolordffff,12,3.58086030168748e-05,0.024
expanding,9,2.6856452262656103e-05,0.024
minimal,6,1.79043015084374e-05,0.024
saw,8,2.387240201124987e-05,0.024
tabl,7,2.0888351759843635e-05,0.024
righ,6,1.79043015084374e-05,0.024
cassette,7,2.0888351759843635e-05,0.024
curious,7,2.0888351759843635e-05,0.024
languages,7,2.0888351759843635e-05,0.024
hrefdhttpclickthruon,9,2.6856452262656103e-05,0.024
expressed,8,2.387240201124987e-05,0.024
tutorial,10,2.9840502514062336e-05,0.024
nonprofit,9,2.6856452262656103e-05,0.024
hrefdhttpclickthruonlinecom,18,5.3712904525312205e-05,0.024
dicecom,12,3.58086030168748e-05,0.024
faceverdanaarial,129,0.00038494248243140417,0.024
believes,6,1.79043015084374e-05,0.024
retrieve,8,2.387240201124987e-05,0.024
bargain,7,2.0888351759843635e-05,0.024
emailing,8,2.387240201124987e-05,0.024
expires,22,6.564910553093715e-05,0.024
offerings,6,1.79043015084374e-05,0.024
eight,6,1.79043015084374e-05,0.024
banking,11,3.282455276546857e-05,0.024
tests,8,2.387240201124987e-05,0.024
ontpageauthorsgif,30,8.952150754218702e-05,0.024
bruce,12,3.58086030168748e-05,0.024
ontpagetrimyellowgif,6,1.79043015084374e-05,0.024
ontpagetrimbluegif,24,7.16172060337496e-05,0.024
drag,9,2.6856452262656103e-05,0.024
ontpagebgif,25,7.460125628515584e-05,0.024
twice,8,2.387240201124987e-05,0.024
textalignleft,24,7.16172060337496e-05,0.024
bringing,12,3.58086030168748e-05,0.024
hrefhttpseekerdicecomjobsearchjobsearcheplrelcode,18,5.3712904525312205e-05,0.024
broadcast,24,7.16172060337496e-05,0.024
tweak,9,2.6856452262656103e-05,0.024
cup,9,2.6856452262656103e-05,0.024
wwwzdnetcomgraphicsanchordeskfrontpagebgif,26,7.758530653656208e-05,0.024
rd,14,4.177670351968727e-05,0.024
normally,6,1.79043015084374e-05,0.024
directories,8,2.387240201124987e-05,0.024
odds,8,2.387240201124987e-05,0.024
cyberspace,7,2.0888351759843635e-05,0.024
botello,6,1.79043015084374e-05,0.024
notify,8,2.387240201124987e-05,0.024
yahoos,8,2.387240201124987e-05,0.024
beating,7,2.0888351759843635e-05,0.024
latitude,6,1.79043015084374e-05,0.024
seriously,7,2.0888351759843635e-05,0.024
boosts,7,2.0888351759843635e-05,0.024
odd,8,2.387240201124987e-05,0.024
accessories,7,2.0888351759843635e-05,0.024
sglftgif,6,1.79043015084374e-05,0.024
nchordeskfrontpagebgif,11,3.282455276546857e-05,0.024
da,11,3.282455276546857e-05,0.024
bond,23,6.863315578234337e-05,0.024
beer,10,2.9840502514062336e-05,0.024
nuances,6,1.79043015084374e-05,0.024
reuters,17,5.0728854273905975e-05,0.024
yesterdays,9,2.6856452262656103e-05,0.024
bay,7,2.0888351759843635e-05,0.024
this,8,2.387240201124987e-05,0.024
battery,11,3.282455276546857e-05,0.024
hrefdhttpnlcomcomservleturlloginemaildlegit,6,1.79043015084374e-05,0.024
begun,7,2.0888351759843635e-05,0.024
someones,7,2.0888351759843635e-05,0.024
hrefdhttpnlcomcomservletu,6,1.79043015084374e-05,0.024
obviously,7,2.0888351759843635e-05,0.024
ttptechupdatezdnetcomtechupdateibggif,6,1.79043015084374e-05,0.024
norway,7,2.0888351759843635e-05,0.024
ttpwwwzdnetcombgif,6,1.79043015084374e-05,0.024
shadow,6,1.79043015084374e-05,0.024
brand,12,3.58086030168748e-05,0.024
norton,6,1.79043015084374e-05,0.024
bs,7,2.0888351759843635e-05,0.024
cto,6,1.79043015084374e-05,0.024
knowing,6,1.79043015084374e-05,0.024
tdanchordesk,6,1.79043015084374e-05,0.024
scanner,6,1.79043015084374e-05,0.024
automatic,7,2.0888351759843635e-05,0.024
highquality,8,2.387240201124987e-05,0.024
taxes,6,1.79043015084374e-05,0.024
musthave,6,1.79043015084374e-05,0.024
un,8,2.387240201124987e-05,0.024
calling,6,1.79043015084374e-05,0.024
blame,7,2.0888351759843635e-05,0.024
raid,42,0.00012533011055906182,0.024
teaches,6,1.79043015084374e-05,0.024
writes,6,1.79043015084374e-05,0.024
technique,6,1.79043015084374e-05,0.024
false,12,3.58086030168748e-05,0.024
kyocera,6,1.79043015084374e-05,0.024
und,43,0.00012831416081046806,0.024
authorized,10,2.9840502514062336e-05,0.024
operate,6,1.79043015084374e-05,0.024
talks,19,5.669695477671844e-05,0.024
benchmark,9,2.6856452262656103e-05,0.024
hello,9,2.6856452262656103e-05,0.024
neat,13,3.879265326828104e-05,0.024
helpful,6,1.79043015084374e-05,0.024
nkdcc,6,1.79043015084374e-05,0.024
packages,9,2.6856452262656103e-05,0.024
transmission,12,3.58086030168748e-05,0.024
letting,7,2.0888351759843635e-05,0.024
httpwwwmsnbccomnewsasp,14,4.177670351968727e-05,0.024
overview,10,2.9840502514062336e-05,0.024
hicsanchordeskfrontpagebgif,21,6.266505527953091e-05,0.024
nldeissued,6,1.79043015084374e-05,0.024
speedstream,6,1.79043015084374e-05,0.024
speeds,7,2.0888351759843635e-05,0.024
falls,9,2.6856452262656103e-05,0.024
inconvenience,8,2.387240201124987e-05,0.024
shes,7,2.0888351759843635e-05,0.024
hoping,6,1.79043015084374e-05,0.024
optical,8,2.387240201124987e-05,0.024
hrefhttpsupportmicrosoftcomdefaultaspxscidkb,6,1.79043015084374e-05,0.024
opposed,6,1.79043015084374e-05,0.024
recommended,6,1.79043015084374e-05,0.024
hopefully,6,1.79043015084374e-05,0.024
template,14,4.177670351968727e-05,0.024
bulletin,8,2.387240201124987e-05,0.024
hole,7,2.0888351759843635e-05,0.024
backgroundhttpwwwcnetcomishleafdotsxgif,36,0.00010742580905062441,0.024
hrefhttpwwwlockergnomecomwindowsdailyxml,12,3.58086030168748e-05,0.024
typedtext,6,1.79043015084374e-05,0.024
failed,6,1.79043015084374e-05,0.024
backing,6,1.79043015084374e-05,0.024
terrorism,6,1.79043015084374e-05,0.024
efficiently,7,2.0888351759843635e-05,0.024
leap,6,1.79043015084374e-05,0.024
death,8,2.387240201124987e-05,0.024
draft,13,3.879265326828104e-05,0.024
httpsupportmicrosoftcomdefaultaspxscidkb,6,1.79043015084374e-05,0.024
backgrounddh,6,1.79043015084374e-05,0.024
ord,6,1.79043015084374e-05,0.024
lack,6,1.79043015084374e-05,0.024
awesome,6,1.79043015084374e-05,0.024
hrefhttpswwwsandhillscomsecuresmartcomputingcpufreetrialaspsourcecpubonus,6,1.79043015084374e-05,0.024
techupdateiglcornergif,6,1.79043015084374e-05,0.024
rlloginemaildqqqqqqqqqqzdnetspamassassintaintorgbranddzdnet,6,1.79043015084374e-05,0.024
fake,8,2.387240201124987e-05,0.024
www,6,1.79043015084374e-05,0.024
namedgenerator,6,1.79043015084374e-05,0.024
nokia,16,4.774480402249974e-05,0.024
recorder,7,2.0888351759843635e-05,0.024
awards,7,2.0888351759843635e-05,0.024
fontstylenormal,142,0.00042373513569968517,0.024
gnutella,7,2.0888351759843635e-05,0.024
wanting,9,2.6856452262656103e-05,0.024
dolby,8,2.387240201124987e-05,0.024
srcdhttpwwwzdnetcomgraphicsanchordeskfrontpagebgif,19,5.669695477671844e-05,0.024
possibility,8,2.387240201124987e-05,0.024
essentially,6,1.79043015084374e-05,0.024
proves,6,1.79043015084374e-05,0.024
ports,8,2.387240201124987e-05,0.024
convenient,7,2.0888351759843635e-05,0.024
invest,8,2.387240201124987e-05,0.024
altfeatured,6,1.79043015084374e-05,0.024
managers,7,2.0888351759843635e-05,0.024
srcdhttpwwwzdnetcomgraphicsanchordeskfrontpage,7,2.0888351759843635e-05,0.024
intruders,6,1.79043015084374e-05,0.024
srcdhttpwwwzdnetcomgraphicsanchordeskfront,7,2.0888351759843635e-05,0.024
stores,6,1.79043015084374e-05,0.024
gate,8,2.387240201124987e-05,0.024
simultaneously,7,2.0888351759843635e-05,0.024
gamers,6,1.79043015084374e-05,0.024
altfeature,6,1.79043015084374e-05,0.024
mailbag,6,1.79043015084374e-05,0.024
iowa,8,2.387240201124987e-05,0.024
pr,11,3.282455276546857e-05,0.024
companion,7,2.0888351759843635e-05,0.024
srcdhttpwwwzdnetcomincludeadsifcrgroupd,6,1.79043015084374e-05,0.024
runtime,9,2.6856452262656103e-05,0.024
srcdhttpwwwzdnetcomgraphicsnewsletter,6,1.79043015084374e-05,0.024
altdzdnet,6,1.79043015084374e-05,0.024
judging,8,2.387240201124987e-05,0.024
committee,15,4.476075377109351e-05,0.024
excess,11,3.282455276546857e-05,0.024
srcdhttpwwwzdnetcomgraphicscleargif,32,9.548960804499948e-05,0.024
io,10,2.9840502514062336e-05,0.024
involving,6,1.79043015084374e-05,0.024
commission,10,2.9840502514062336e-05,0.024
srcdhttpwwwzdnetcomgraphicsanchordeskfrontpageheadersh,6,1.79043015084374e-05,0.024
srcdhttpwwwzdnetcomgraphicsanchordeskfrontpageheadermo,6,1.79043015084374e-05,0.024
srcdhttpwwwzdnetcomgraphicsanchordeskfrontpagehead,6,1.79043015084374e-05,0.024
gather,7,2.0888351759843635e-05,0.024
manual,6,1.79043015084374e-05,0.024
srcdhttpwwwzdnetcomgraphicsanchordeskfr,85,0.00025364427136952985,0.024
volunteer,14,4.177670351968727e-05,0.024
interactive,8,2.387240201124987e-05,0.024
srcdhttpwwwzdnetcomgra,8,2.387240201124987e-05,0.024
listzdnetspamassassintaintorgbranddzdnet,6,1.79043015084374e-05,0.024
srchttpwwwlockergnomecomlgstoresunshopimagesproductpicscomputerbasicsjpg,6,1.79043015084374e-05,0.024
com,17,5.0728854273905975e-05,0.024
reongif,6,1.79043015084374e-05,0.024
